Distance(mi),cluster_location,Crossing,Junction,Traffic_Calming,Visibility(mi),Sunrise_Sunset,Weather_Condition,Month,Day_of_Week,Hour,Severity,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Precipitation(in)
0.347,6,0,1,0,2.302585092994046,0,Cloudy,1,1,7,2,34.0,34.0,89.0,30.48,3.0,0.0
0.6559999999999999,4,0,0,0,2.302585092994046,1,Cloudy,1,2,8,2,47.0,47.0,74.0,30.37,0.0,0.0
2.634,4,0,0,0,2.302585092994046,1,Rain,1,1,13,2,58.0,58.0,87.0,29.79,12.0,0.01
0.09,0,1,0,0,2.302585092994046,0,Cloudy,2,4,23,2,41.0,41.0,89.0,30.09,0.0,0.0
0.048,9,0,0,0,2.302585092994046,0,Cloudy,2,1,21,2,42.0,39.0,76.0,30.21,5.0,0.0
1.024,0,0,1,0,2.302585092994046,0,Cloudy,1,4,22,2,49.0,42.0,80.0,29.93,18.0,0.0
0.6409999999999999,8,0,0,0,1.6094379124341003,1,Cloudy,2,2,7,2,36.0,36.0,86.0,30.54,0.0,0.0
0.131,1,0,1,0,2.302585092994046,0,Cloudy,2,4,22,2,45.0,43.0,80.0,30.34,5.0,0.0
1.031,1,0,0,0,2.302585092994046,0,Rain,2,1,22,2,44.0,38.0,79.0,29.81,13.0,0.01
0.387,1,0,1,0,2.302585092994046,0,Rain,1,4,22,2,43.0,39.0,82.0,29.87,6.0,0.01
0.099,1,1,0,0,2.302585092994046,0,Rain,1,3,1,2,43.0,43.0,86.0,30.09,0.0,0.01
0.0069999999999999,7,1,0,0,2.302585092994046,0,Fair,1,1,18,2,42.0,38.0,76.0,30.27,6.0,0.0
0.366,6,0,1,0,2.302585092994046,1,Rain,2,1,13,2,46.0,41.0,68.0,30.15,10.0,0.0
0.2789999999999999,9,0,0,0,0.6931471805599453,1,Rain,2,0,14,2,51.0,51.0,80.0,30.22,8.0,0.02
0.044,6,0,0,0,2.302585092994046,0,Cloudy,1,2,2,2,50.0,50.0,68.0,30.02,7.0,0.01
0.054,5,0,0,0,2.302585092994046,1,Rain,2,1,13,2,46.0,41.0,68.0,30.15,10.0,0.0
0.033,3,1,0,0,2.1972245773362196,0,Rain,1,4,17,2,50.0,50.0,89.0,29.87,7.0,0.03
0.1989999999999999,6,0,1,0,2.302585092994046,1,Cloudy,2,2,16,2,46.0,43.0,63.0,30.33,6.0,0.0
0.0279999999999999,7,0,0,0,2.302585092994046,0,Cloudy,1,4,2,2,49.0,43.0,66.0,30.02,17.0,0.0
1.694,6,0,0,0,0.6931471805599453,1,Rain,2,6,16,2,31.0,19.0,85.0,29.84,18.0,0.0
0.233,6,0,1,0,2.302585092994046,0,Cloudy,1,6,2,2,43.0,35.0,76.0,30.17,16.0,0.0
0.068,7,0,0,0,2.302585092994046,0,Cloudy,2,2,23,2,40.0,36.0,89.0,30.4,6.0,0.0
0.039,1,0,0,0,2.302585092994046,0,Cloudy,2,0,5,2,31.0,21.0,89.0,29.67,14.0,0.0
0.415,0,0,0,0,2.302585092994046,1,Cloudy,2,1,10,2,45.0,45.0,76.0,30.16,3.0,0.0
1.028,2,0,0,0,1.9459101490553132,1,Rain,1,5,7,2,49.0,45.0,83.0,29.97,9.0,0.05
0.093,2,0,0,0,2.302585092994046,1,Cloudy,2,4,13,2,51.0,51.0,86.0,30.09,3.0,0.0
0.113,4,0,0,0,1.6094379124341003,1,Cloudy,1,4,13,2,49.0,49.0,83.0,30.38,0.0,0.0
0.562,0,0,0,0,0.6931471805599453,1,Snow,2,4,16,2,26.0,12.0,78.0,29.95,22.0,0.0
0.525,0,0,1,0,2.302585092994046,0,Fair,1,0,21,2,38.0,38.0,86.0,30.49,0.0,0.0
0.494,6,0,0,1,2.302585092994046,1,Cloudy,1,4,14,2,47.0,44.0,68.0,29.8,6.0,0.0
0.047,1,1,0,0,2.302585092994046,1,Cloudy,1,0,15,2,52.0,52.0,69.0,29.77,6.0,0.0
0.241,1,0,0,0,2.302585092994046,1,Rain,2,0,12,2,35.0,27.0,85.0,29.7,12.0,0.0
0.551,9,0,1,0,2.0794415416798357,0,Rain,1,0,3,2,47.0,43.0,83.0,29.61,9.0,0.03
0.115,6,0,0,0,1.3862943611198906,0,Fair,1,1,2,2,34.0,34.0,89.0,30.48,3.0,0.0
0.524,4,0,0,0,2.302585092994046,1,Fair,2,1,14,2,49.0,44.0,69.0,29.95,12.0,0.0
0.357,5,1,0,0,2.302585092994046,1,Rain,1,0,13,2,46.0,39.0,76.0,30.0,16.0,0.01
0.01,6,0,0,0,1.0986122886681098,1,Snow,2,4,15,2,27.0,13.0,75.0,29.96,21.0,0.04
0.502,1,0,1,0,2.302585092994046,0,Cloudy,1,5,2,2,42.0,36.0,89.0,29.9,10.0,0.0
1.159,9,0,0,0,1.9459101490553132,0,Rain,2,0,18,2,49.0,46.0,86.0,29.67,7.0,0.02
0.031,9,1,0,0,1.791759469228055,0,Cloudy,1,4,1,2,41.0,41.0,93.0,29.8,0.0,0.0
2.2230000000000003,4,0,0,0,2.302585092994046,1,Cloudy,1,0,14,2,51.0,51.0,71.0,29.75,9.0,0.0
0.308,6,0,1,0,2.302585092994046,0,Cloudy,2,1,5,2,41.0,41.0,82.0,30.08,3.0,0.0
0.3989999999999999,6,0,0,0,2.302585092994046,0,Cloudy,1,2,21,2,44.0,44.0,79.0,30.11,0.0,0.0
1.694,6,0,0,0,1.6094379124341003,1,Rain,2,3,10,2,39.0,31.0,79.0,30.11,13.0,0.03
0.447,1,0,0,0,2.302585092994046,0,Rain,1,2,1,2,38.0,33.0,86.0,29.43,7.0,0.02
3.195,1,0,1,0,2.302585092994046,0,Cloudy,2,4,20,2,48.0,48.0,77.0,30.31,3.0,0.0
0.868,1,0,0,0,2.302585092994046,1,Cloudy,1,2,15,2,44.0,39.0,76.0,29.57,10.0,0.0
0.934,5,0,0,0,2.302585092994046,1,Cloudy,1,3,16,2,45.0,42.0,86.0,29.75,6.0,0.0
0.135,6,0,1,0,1.0986122886681098,0,Snow,2,4,23,2,24.0,10.0,84.0,29.83,20.0,0.05
0.282,0,0,0,0,2.302585092994046,0,Cloudy,2,0,5,2,31.0,21.0,89.0,29.67,14.0,0.0
0.285,1,0,1,0,2.302585092994046,1,Rain,2,6,9,2,47.0,40.0,74.0,30.44,16.0,0.0
0.426,0,0,1,0,0.6931471805599453,1,Snow,2,4,16,2,26.0,12.0,78.0,29.95,22.0,0.0
0.038,5,1,0,0,2.302585092994046,0,Rain,1,6,21,2,48.0,43.0,86.0,29.88,12.0,0.0
0.013,4,0,0,0,2.302585092994046,0,Fair,2,4,21,2,39.0,39.0,93.0,30.11,0.0,0.0
0.407,1,0,0,0,2.302585092994046,0,Rain,1,1,0,2,46.0,39.0,86.0,29.81,18.0,0.02
1.004,3,0,0,0,2.302585092994046,0,Rain,2,4,19,2,43.0,40.0,80.0,30.04,5.0,0.0
0.149,6,0,1,0,0.6931471805599453,0,Rain,2,6,17,2,31.0,19.0,85.0,29.84,17.0,0.02
0.693,1,0,0,0,2.302585092994046,1,Cloudy,1,1,16,4,51.0,51.0,54.0,30.32,6.0,0.0
0.8859999999999999,1,0,0,0,2.302585092994046,0,Cloudy,2,6,18,2,50.0,50.0,80.0,30.46,17.0,0.0
0.8109999999999999,1,0,0,0,2.302585092994046,1,Cloudy,2,0,7,2,32.0,23.0,85.0,29.69,12.0,0.0
0.362,6,0,0,0,2.1972245773362196,0,Rain,1,6,18,2,49.0,45.0,86.0,29.89,8.0,0.01
0.027,6,0,0,0,2.302585092994046,0,Cloudy,1,5,22,2,41.0,36.0,73.0,30.03,7.0,0.0
5.416,5,0,0,0,2.302585092994046,1,Cloudy,2,0,15,2,48.0,44.0,77.0,29.68,8.0,0.0
0.964,6,0,0,0,2.302585092994046,1,Cloudy,1,4,13,2,51.0,51.0,68.0,30.27,8.0,0.0
0.452,1,0,0,0,2.302585092994046,1,Cloudy,2,6,15,2,50.0,50.0,57.0,30.05,8.0,0.0
5.317,0,0,0,0,2.0794415416798357,1,Rain,2,4,14,2,49.0,46.0,71.0,30.09,7.0,0.0
0.092,4,0,1,0,2.302585092994046,0,Cloudy,2,3,20,2,32.0,21.0,61.0,29.71,16.0,0.0
0.298,5,0,0,0,2.302585092994046,1,Cloudy,2,5,14,2,29.0,19.0,78.0,29.94,13.0,0.0
2.016,4,0,0,0,2.0794415416798357,0,Rain,1,2,4,2,48.0,45.0,77.0,29.98,7.0,0.05
0.186,5,0,0,0,1.9459101490553132,0,Wintry Mix,2,6,22,2,31.0,18.0,85.0,29.75,21.0,0.05
0.032,5,0,0,0,1.0986122886681098,1,Snow,2,5,7,2,25.0,11.0,81.0,29.83,18.0,0.0
0.503,5,0,0,0,2.302585092994046,1,Cloudy,2,4,13,2,52.0,52.0,77.0,30.3,6.0,0.0
0.1969999999999999,1,1,0,0,2.302585092994046,0,Cloudy,1,0,22,4,37.0,32.0,89.0,29.85,7.0,0.0
0.779,6,0,0,0,2.302585092994046,1,Cloudy,2,6,15,2,51.0,51.0,74.0,30.45,17.0,0.0
0.368,5,0,0,0,2.302585092994046,0,Cloudy,1,2,23,2,43.0,39.0,86.0,30.1,6.0,0.01
0.356,1,0,0,0,2.302585092994046,0,Fair,2,0,18,2,48.0,42.0,74.0,30.28,15.0,0.0
0.627,1,0,0,0,2.302585092994046,1,Cloudy,2,0,16,2,46.0,46.0,50.0,30.06,0.0,0.0
0.377,1,0,0,0,2.302585092994046,0,Rain,1,1,0,2,46.0,39.0,86.0,29.81,18.0,0.02
1.412,1,0,0,0,2.302585092994046,0,Cloudy,1,2,18,2,47.0,43.0,71.0,30.45,8.0,0.0
2.024,6,0,0,0,2.302585092994046,0,Cloudy,1,3,20,2,48.0,40.0,68.0,29.99,23.0,0.0
0.022,0,0,0,0,2.302585092994046,1,Cloudy,2,2,10,2,45.0,45.0,68.0,30.37,0.0,0.0
1.5759999999999998,6,0,0,0,2.302585092994046,1,Cloudy,1,2,14,2,48.0,48.0,86.0,29.95,0.0,0.0
0.186,3,0,0,0,2.302585092994046,1,Fair,1,3,14,2,50.0,50.0,80.0,30.1,22.0,0.0
0.272,4,0,0,0,1.0986122886681098,1,Wintry Mix,2,4,14,2,28.0,19.0,85.0,29.79,10.0,0.01
0.716,4,1,0,0,2.302585092994046,0,Cloudy,2,1,3,2,46.0,44.0,86.0,29.83,5.0,0.0
0.66,4,0,0,0,1.0986122886681098,0,Rain,1,0,21,2,45.0,41.0,86.0,29.84,8.0,0.12
0.379,1,0,0,0,2.302585092994046,0,Cloudy,2,5,20,2,45.0,45.0,86.0,30.13,0.0,0.0
0.225,1,0,0,0,1.791759469228055,0,Rain,2,1,19,2,43.0,35.0,80.0,29.89,17.0,0.09
0.207,5,0,1,0,2.302585092994046,0,Fair,1,5,2,2,32.0,32.0,85.0,30.1,0.0,0.0
0.591,6,0,1,0,2.302585092994046,0,Rain,1,4,20,2,45.0,40.0,76.0,29.84,10.0,0.01
0.902,4,1,0,0,2.302585092994046,1,Fair,1,0,12,2,52.0,52.0,71.0,29.69,12.0,0.0
0.317,5,0,0,0,1.0986122886681098,1,Wintry Mix,2,6,14,2,32.0,21.0,75.0,29.85,17.0,0.0
0.126,5,1,0,0,2.302585092994046,1,Cloudy,1,0,15,2,47.0,41.0,74.0,30.0,15.0,0.0
0.1969999999999999,0,0,0,0,2.302585092994046,0,Cloudy,2,0,5,2,31.0,21.0,89.0,29.67,14.0,0.0
0.0289999999999999,6,0,0,0,2.302585092994046,1,Cloudy,2,1,7,2,40.0,37.0,86.0,30.1,5.0,0.0
2.014,4,0,1,0,1.791759469228055,1,Rain,2,3,14,2,45.0,41.0,82.0,30.44,7.0,0.0
0.126,5,1,0,0,2.302585092994046,1,Cloudy,2,0,14,2,46.0,46.0,46.0,30.06,0.0,0.0
3.549,2,0,0,0,2.302585092994046,0,Fair,1,5,0,2,30.0,30.0,92.0,29.88,0.0,0.0
0.3,6,0,1,0,2.302585092994046,0,Cloudy,2,6,3,2,42.0,42.0,89.0,30.15,3.0,0.0
1.5730000000000002,5,0,0,0,1.9459101490553132,0,Snow,2,3,18,2,32.0,20.0,66.0,29.91,21.0,0.0
0.8590000000000001,1,0,0,0,2.302585092994046,0,Cloudy,2,4,21,2,48.0,48.0,77.0,30.32,3.0,0.0
0.241,8,0,0,0,2.302585092994046,1,Cloudy,1,5,12,2,48.0,48.0,71.0,30.34,0.0,0.0
0.289,6,0,1,0,2.302585092994046,1,Cloudy,2,2,14,2,48.0,48.0,61.0,30.34,3.0,0.0
0.1,6,0,0,0,0.6931471805599453,0,Rain,2,6,17,2,31.0,19.0,85.0,29.84,17.0,0.02
0.845,1,0,0,0,2.302585092994046,0,Cloudy,1,3,19,2,49.0,42.0,69.0,30.03,18.0,0.0
0.638,1,0,0,0,1.3862943611198906,0,Fair,1,1,3,2,34.0,34.0,89.0,30.48,3.0,0.0
0.597,6,0,0,0,2.302585092994046,1,Cloudy,2,5,9,2,44.0,42.0,73.0,30.27,5.0,0.0
1.456,1,0,1,0,2.302585092994046,0,Cloudy,2,3,20,2,47.0,43.0,77.0,30.35,8.0,0.0
0.509,1,0,0,0,2.302585092994046,1,Cloudy,2,6,15,2,50.0,50.0,57.0,30.05,8.0,0.0
0.8909999999999999,4,0,0,0,2.302585092994046,0,Fair,1,4,0,2,38.0,38.0,93.0,29.75,0.0,0.0
0.446,2,0,1,0,0.6931471805599453,1,Rain,2,6,16,2,31.0,19.0,85.0,29.84,18.0,0.0
0.623,4,0,1,0,2.302585092994046,0,Fair,1,0,0,2,44.0,40.0,73.0,30.18,7.0,0.0
0.757,3,0,0,0,2.302585092994046,0,Cloudy,2,0,19,2,47.0,41.0,71.0,29.78,13.0,0.0
3.138,3,0,0,0,2.302585092994046,0,Rain,1,0,1,2,48.0,43.0,86.0,29.69,12.0,0.01
0.8340000000000001,1,0,0,0,2.302585092994046,1,Fair,1,5,17,2,44.0,44.0,60.0,30.09,0.0,0.0
0.233,6,0,1,0,2.302585092994046,0,Cloudy,1,3,17,2,45.0,43.0,86.0,29.75,5.0,0.0
0.466,5,0,0,0,2.1972245773362196,0,Rain,1,0,19,2,46.0,39.0,79.0,29.9,16.0,0.06
0.107,1,0,0,0,1.0986122886681098,1,Rain,2,3,17,2,37.0,27.0,89.0,30.03,18.0,0.0
0.513,1,0,0,0,2.302585092994046,0,Cloudy,2,2,19,2,42.0,42.0,62.0,30.15,3.0,0.0
0.314,0,0,0,0,2.302585092994046,0,Cloudy,2,0,5,2,31.0,21.0,89.0,29.67,14.0,0.0
0.295,4,0,0,0,2.302585092994046,0,Cloudy,2,4,6,2,42.0,36.0,76.0,30.06,12.0,0.0
0.501,1,0,0,0,2.302585092994046,1,Cloudy,2,6,15,2,50.0,50.0,57.0,30.05,8.0,0.0
0.034,6,0,0,0,1.0986122886681098,1,Wintry Mix,2,6,10,2,30.0,20.0,82.0,29.95,13.0,0.02
0.133,6,0,0,0,2.302585092994046,0,Rain,1,2,0,2,52.0,52.0,59.0,29.99,13.0,0.01
0.3879999999999999,5,0,0,0,1.9459101490553132,1,Snow,2,3,16,2,33.0,21.0,70.0,29.92,23.0,0.0
0.144,1,1,0,0,2.302585092994046,1,Cloudy,2,0,10,2,34.0,26.0,89.0,29.71,10.0,0.0
0.59,1,0,0,0,2.302585092994046,0,Cloudy,2,2,1,2,31.0,31.0,82.0,30.15,0.0,0.0
0.835,6,0,0,0,2.302585092994046,0,Cloudy,2,2,21,2,41.0,38.0,65.0,30.15,5.0,0.0
0.012,4,0,0,0,2.302585092994046,0,Cloudy,2,4,19,4,41.0,38.0,82.0,29.89,5.0,0.0
1.569,5,0,0,0,2.302585092994046,1,Cloudy,1,5,13,2,47.0,40.0,74.0,29.89,18.0,0.01
2.525,5,0,0,0,2.302585092994046,0,Fair,1,0,20,2,38.0,38.0,93.0,30.47,0.0,0.0
0.321,3,0,0,0,2.302585092994046,0,Rain,1,0,5,2,48.0,41.0,83.0,29.57,22.0,0.01
2.106,1,0,1,0,2.302585092994046,1,Cloudy,2,0,15,4,48.0,44.0,77.0,29.68,8.0,0.0
0.401,1,0,1,0,1.791759469228055,0,Fog,1,4,22,2,36.0,36.0,97.0,30.41,0.0,0.0
1.886,4,0,0,0,2.302585092994046,1,Fair,2,1,14,2,43.0,40.0,60.0,30.11,5.0,0.0
1.12,6,0,1,1,2.302585092994046,0,Cloudy,2,2,0,2,32.0,32.0,75.0,30.15,0.0,0.0
0.591,6,0,0,0,2.302585092994046,0,Cloudy,1,0,21,2,38.0,33.0,89.0,29.86,7.0,0.0
0.3989999999999999,6,0,0,0,2.302585092994046,0,Cloudy,1,6,0,2,40.0,35.0,77.0,29.96,7.0,0.0
1.311,0,0,0,0,2.302585092994046,0,Cloudy,2,3,3,2,37.0,31.0,70.0,30.09,8.0,0.0
0.366,6,0,1,0,1.9459101490553132,1,Cloudy,2,3,11,2,37.0,27.0,65.0,29.96,17.0,0.0
0.151,1,0,1,0,1.0986122886681098,1,Rain,1,0,10,2,51.0,51.0,83.0,29.6,12.0,0.11
1.103,4,0,0,0,2.302585092994046,0,Fair,1,0,0,2,44.0,40.0,73.0,30.18,7.0,0.0
12.092,1,0,1,0,2.0794415416798357,1,Wintry Mix,2,3,13,2,36.0,26.0,67.0,29.94,18.0,0.0
5.523,1,0,0,0,2.302585092994046,1,Cloudy,2,0,15,2,48.0,44.0,77.0,29.68,8.0,0.0
2.747,1,0,0,0,2.302585092994046,1,Cloudy,2,3,8,2,41.0,33.0,65.0,30.13,16.0,0.0
1.681,1,0,1,0,2.302585092994046,0,Cloudy,2,2,17,2,43.0,43.0,56.0,30.15,0.0,0.0
0.7040000000000001,1,0,1,0,2.302585092994046,0,Rain,2,1,23,2,44.0,37.0,76.0,29.78,15.0,0.01
0.446,4,0,1,0,2.302585092994046,0,Cloudy,1,4,3,2,38.0,38.0,97.0,29.77,3.0,0.0
1.694,6,0,0,0,2.302585092994046,0,Fair,2,5,20,2,46.0,42.0,83.0,30.15,8.0,0.0
0.479,2,0,0,0,1.791759469228055,1,Fog,2,3,13,2,,,,29.86,,0.0
0.457,6,0,1,0,1.0986122886681098,1,Wintry Mix,2,6,10,2,30.0,20.0,82.0,29.95,13.0,0.02
0.0579999999999999,6,0,1,0,2.302585092994046,1,Rain,2,3,7,2,36.0,31.0,82.0,30.03,6.0,0.01
0.054,5,0,0,0,2.302585092994046,0,Rain,1,6,3,2,43.0,36.0,76.0,30.18,15.0,0.0
0.368,5,0,0,0,2.302585092994046,0,Fair,1,2,4,2,48.0,45.0,77.0,30.17,6.0,0.0
0.013,6,1,0,0,2.302585092994046,0,Cloudy,2,2,1,2,39.0,39.0,86.0,30.27,0.0,0.0
1.456,1,0,1,0,2.1972245773362196,0,Rain,1,0,22,2,45.0,38.0,90.0,29.85,16.0,0.09
0.812,6,0,1,0,2.302585092994046,0,Rain,1,1,17,2,38.0,27.0,83.0,29.38,25.0,0.01
0.517,0,0,0,0,2.302585092994046,0,Cloudy,1,6,16,2,45.0,38.0,82.0,30.22,16.0,0.0
3.02,5,0,0,0,2.302585092994046,1,Fair,1,1,14,2,51.0,51.0,54.0,30.34,3.0,0.0
0.009,0,1,0,0,2.0794415416798357,1,Cloudy,1,3,13,4,46.0,46.0,83.0,29.97,0.0,0.0
0.31,1,1,0,0,2.302585092994046,0,Cloudy,1,2,21,2,44.0,44.0,79.0,30.47,0.0,0.0
6.495,0,0,0,0,2.0794415416798357,1,Wintry Mix,2,3,13,2,36.0,26.0,67.0,29.94,18.0,0.0
0.446,2,0,1,0,2.302585092994046,0,Cloudy,2,3,1,2,40.0,40.0,89.0,30.42,3.0,0.0
1.638,2,0,0,0,2.302585092994046,0,Cloudy,2,1,3,2,43.0,38.0,80.0,30.42,9.0,0.0
0.55,5,0,0,0,2.302585092994046,1,Cloudy,1,4,15,2,48.0,45.0,63.0,29.81,7.0,0.0
0.921,6,0,0,0,2.302585092994046,0,Cloudy,2,2,17,2,44.0,40.0,76.0,30.32,8.0,0.0
0.7979999999999999,1,0,0,0,1.9459101490553132,1,Cloudy,2,2,7,2,34.0,34.0,89.0,30.55,0.0,0.0
0.447,1,0,0,0,2.302585092994046,0,Cloudy,1,2,5,2,47.0,43.0,74.0,30.21,9.0,0.0
0.5670000000000001,3,0,0,0,1.9459101490553132,1,Rain,2,3,13,2,37.0,26.0,86.0,30.03,24.0,0.03
0.977,2,0,0,0,2.302585092994046,1,Cloudy,2,0,14,2,46.0,46.0,50.0,30.07,0.0,0.0
0.0279999999999999,7,0,0,0,2.302585092994046,0,Rain,1,4,18,2,45.0,41.0,76.0,29.83,8.0,0.0
3.386,9,0,0,0,2.1972245773362196,0,Cloudy,2,5,19,2,47.0,47.0,83.0,30.13,0.0,0.01
1.109,1,0,0,0,0.6931471805599453,1,Wintry Mix,1,1,15,2,36.0,24.0,82.0,29.46,24.0,0.01
0.357,3,0,0,0,2.302585092994046,1,Cloudy,2,3,7,2,40.0,29.0,68.0,30.12,24.0,0.0
0.721,6,0,0,0,2.302585092994046,0,Rain,1,6,23,2,49.0,42.0,90.0,29.78,20.0,0.0
0.0069999999999999,6,1,0,0,2.302585092994046,0,Rain,1,6,21,2,48.0,43.0,86.0,29.88,12.0,0.0
0.877,6,0,0,0,1.791759469228055,0,Wintry Mix,2,0,3,2,30.0,18.0,85.0,29.64,20.0,0.0
4.088,0,0,0,0,2.302585092994046,0,Fair,1,0,22,2,38.0,38.0,89.0,30.49,3.0,0.0
0.012,3,0,0,0,1.9459101490553132,1,Cloudy,2,5,12,2,28.0,15.0,75.0,29.91,21.0,0.0
0.188,1,0,0,0,2.302585092994046,0,Cloudy,1,3,0,2,46.0,44.0,93.0,30.21,5.0,0.0
0.357,8,1,0,0,2.302585092994046,1,Fair,1,2,13,2,53.0,53.0,52.0,30.42,3.0,0.0
1.311,0,0,0,0,2.302585092994046,1,Rain,1,6,8,2,41.0,41.0,76.0,29.82,3.0,0.0
0.095,1,0,0,0,1.0986122886681098,1,Cloudy,2,5,9,2,27.0,14.0,78.0,29.87,17.0,0.0
0.8640000000000001,0,0,0,0,1.6094379124341003,0,Rain,1,3,23,2,47.0,43.0,74.0,30.35,9.0,0.0
0.089,6,0,0,0,2.302585092994046,0,Cloudy,2,2,1,2,31.0,31.0,82.0,30.15,0.0,0.0
1.94,4,0,0,0,2.302585092994046,0,Fair,1,0,17,2,48.0,45.0,68.0,30.44,7.0,0.0
0.551,9,0,1,0,1.6094379124341003,0,Rain,1,3,1,2,43.0,43.0,82.0,30.08,0.0,0.02
0.0069999999999999,9,0,0,0,2.302585092994046,0,Cloudy,2,1,21,2,42.0,39.0,76.0,30.21,5.0,0.0
1.896,4,0,0,0,2.302585092994046,1,Rain,2,6,9,2,47.0,40.0,74.0,30.44,16.0,0.0
0.693,1,0,0,0,2.302585092994046,1,Cloudy,1,1,16,2,51.0,51.0,54.0,30.32,6.0,0.0
0.068,1,0,0,0,2.302585092994046,1,Cloudy,1,4,13,2,50.0,50.0,83.0,30.39,0.0,0.0
0.006,0,1,0,0,2.0794415416798357,1,Cloudy,1,3,13,2,46.0,46.0,83.0,29.97,0.0,0.0
5.699,0,0,0,0,1.9459101490553132,1,Cloudy,2,3,12,2,37.0,27.0,65.0,29.96,17.0,0.0
0.745,5,0,0,0,2.302585092994046,1,Cloudy,1,5,15,2,48.0,43.0,61.0,30.17,13.0,0.0
0.126,1,0,0,0,2.1972245773362196,1,Snow,2,5,13,2,29.0,18.0,72.0,29.92,14.0,0.0
0.356,1,0,1,0,2.1972245773362196,1,Snow,2,5,13,2,29.0,18.0,72.0,29.92,14.0,0.0
0.011,1,1,0,0,2.302585092994046,0,Cloudy,1,0,22,2,37.0,32.0,89.0,29.85,7.0,0.0
0.591,6,0,0,0,2.302585092994046,1,Cloudy,1,6,8,2,46.0,39.0,83.0,29.89,16.0,0.0
0.921,6,0,0,0,2.302585092994046,0,Rain,2,4,5,2,43.0,34.0,80.0,30.04,20.0,0.01
0.213,6,0,0,0,2.302585092994046,1,Rain,2,3,14,2,39.0,31.0,82.0,30.04,13.0,0.03
0.155,6,0,0,0,2.302585092994046,1,Fair,1,0,16,2,48.0,45.0,68.0,30.44,7.0,0.0
2.588,6,0,0,0,2.302585092994046,0,Cloudy,2,0,20,2,44.0,38.0,79.0,29.86,12.0,0.01
0.5710000000000001,6,0,0,0,2.302585092994046,0,Rain,2,4,5,2,43.0,34.0,80.0,30.04,20.0,0.01
0.236,6,0,0,0,2.302585092994046,0,Cloudy,2,3,18,2,38.0,31.0,89.0,30.06,10.0,0.0
0.0279999999999999,7,0,0,0,2.302585092994046,1,Cloudy,2,4,8,2,44.0,37.0,71.0,30.1,15.0,0.0
0.107,1,0,0,0,2.302585092994046,0,Cloudy,2,3,18,2,38.0,31.0,89.0,30.06,10.0,0.0
0.397,6,0,0,0,2.302585092994046,0,Cloudy,2,5,18,2,29.0,18.0,75.0,29.96,14.0,0.0
0.087,7,1,0,0,1.9459101490553132,0,Wintry Mix,2,6,20,2,31.0,19.0,89.0,29.8,17.0,0.03
0.946,0,0,0,0,2.302585092994046,0,Cloudy,2,1,6,2,41.0,41.0,82.0,30.08,3.0,0.0
0.027,0,1,0,0,2.302585092994046,0,Rain,2,0,1,2,47.0,45.0,90.0,29.83,5.0,0.02
1.607,9,0,1,0,2.302585092994046,0,Cloudy,2,4,19,2,49.0,49.0,69.0,30.31,0.0,0.0
0.636,9,0,0,0,2.302585092994046,0,Fair,1,0,17,2,47.0,44.0,66.0,30.44,7.0,0.0
0.513,1,0,0,0,2.0794415416798357,0,Cloudy,1,3,23,2,42.0,42.0,92.0,29.8,0.0,0.0
1.681,1,0,0,0,2.302585092994046,0,Cloudy,1,2,18,2,47.0,43.0,71.0,30.45,8.0,0.0
0.093,1,0,0,0,1.0986122886681098,1,Snow,2,4,15,2,26.0,12.0,78.0,29.96,21.0,0.05
0.908,7,1,0,0,2.302585092994046,0,Cloudy,2,1,5,2,41.0,41.0,82.0,30.08,3.0,0.0
0.397,6,0,0,0,2.302585092994046,1,Cloudy,2,4,15,2,49.0,45.0,66.0,30.07,9.0,0.0
0.591,6,0,1,0,2.302585092994046,0,Cloudy,1,5,3,2,42.0,36.0,89.0,29.9,10.0,0.0
0.282,0,0,0,0,2.302585092994046,0,Cloudy,2,0,5,2,31.0,21.0,89.0,29.67,14.0,0.0
0.335,6,0,1,0,2.302585092994046,0,Cloudy,2,0,23,2,43.0,39.0,76.0,30.39,7.0,0.0
0.797,4,0,0,0,2.302585092994046,0,Cloudy,1,3,19,2,43.0,43.0,86.0,29.96,0.0,0.0
0.289,6,0,1,0,2.302585092994046,1,Rain,2,0,16,2,47.0,42.0,71.0,29.68,10.0,0.0
0.046,7,0,0,0,2.302585092994046,0,Cloudy,1,0,22,2,46.0,40.0,79.0,30.08,14.0,0.0
0.326,1,0,1,0,1.0986122886681098,0,Snow,2,5,6,2,25.0,9.0,78.0,29.78,25.0,0.0
0.1,6,0,1,0,2.302585092994046,0,Cloudy,1,2,20,2,45.0,41.0,80.0,30.45,8.0,0.0
0.4529999999999999,9,0,0,0,2.302585092994046,1,Cloudy,2,5,15,2,50.0,50.0,57.0,30.38,10.0,0.0
0.636,9,0,0,0,2.302585092994046,0,Cloudy,2,1,3,2,47.0,47.0,80.0,29.83,0.0,0.01
0.3879999999999999,9,0,0,0,2.302585092994046,0,Cloudy,1,4,22,2,47.0,47.0,86.0,30.41,0.0,0.0
2.564,4,0,0,0,2.302585092994046,0,Fair,1,0,20,2,37.0,37.0,89.0,30.26,0.0,0.0
0.251,0,0,0,0,2.302585092994046,1,Cloudy,1,2,16,2,51.0,51.0,54.0,30.47,0.0,0.0
